;day_id;year;month;day;time_id;station_id;value;latitude;longitude
161;201941;2019;4;1;16;28079008;0.1;40.4215533;-3.6823158
162;201941;2019;4;1;16;28079035;0.5;40.4192091;-3.7031662
163;201941;2019;4;1;16;28079039;0.3;40.4782322;-3.7115364
164;201941;2019;4;1;16;28079004;0.4;40.4238823;-3.7122567
165;201941;2019;4;1;16;28079016;0.3;40.4400457;-3.6392422
166;201941;2019;4;1;16;28079018;0.4;40.3947825;-3.7318356
167;201941;2019;4;1;17;28079008;0.1;40.4215533;-3.6823158
168;201941;2019;4;1;17;28079024;0.2;40.4193577;-3.7473445
169;201941;2019;4;1;17;28079018;0.4;40.3947825;-3.7318356
170;201941;2019;4;1;17;28079035;0.5;40.4192091;-3.7031662
171;201941;2019;4;1;17;28079016;0.3;40.4400457;-3.6392422
172;201941;2019;4;1;17;28079036;0.4;40.4079517;-3.6453104
173;201941;2019;4;1;17;28079039;0.3;40.4782322;-3.7115364
174;201941;2019;4;1;17;28079004;0.4;40.4238823;-3.7122567
175;201941;2019;4;1;17;28079056;0.3;40.3850336;-3.7187679
176;201941;2019;4;1;17;28079057;0.3;40.4942012;-3.6605173
177;201941;2019;4;1;18;28079004;0.4;40.4238823;-3.7122567
178;201941;2019;4;1;18;28079024;0.2;40.4193577;-3.7473445
179;201941;2019;4;1;18;28079039;0.3;40.4782322;-3.7115364
180;201941;2019;4;1;18;28079008;0.1;40.4215533;-3.6823158
181;201941;2019;4;1;18;28079016;0.3;40.4400457;-3.6392422
182;201941;2019;4;1;18;28079057;0.3;40.4942012;-3.6605173
183;201941;2019;4;1;18;28079035;0.5;40.4192091;-3.7031662
184;201941;2019;4;1;18;28079036;0.3;40.4079517;-3.6453104
185;201941;2019;4;1;18;28079018;0.3;40.3947825;-3.7318356
186;201941;2019;4;1;18;28079056;0.3;40.3850336;-3.7187679
187;201941;2019;4;1;19;28079018;0.4;40.3947825;-3.7318356
188;201941;2019;4;1;19;28079016;0.3;40.4400457;-3.6392422
189;201941;2019;4;1;19;28079057;0.3;40.4942012;-3.6605173
190;201941;2019;4;1;19;28079008;0.1;40.4215533;-3.6823158
191;201941;2019;4;1;19;28079036;0.3;40.4079517;-3.6453104
192;201941;2019;4;1;19;28079039;0.3;40.4782322;-3.7115364
193;201941;2019;4;1;19;28079056;0.3;40.3850336;-3.7187679
194;201941;2019;4;1;19;28079004;0.4;40.4238823;-3.7122567
195;201941;2019;4;1;19;28079024;0.2;40.4193577;-3.7473445
196;201941;2019;4;1;19;28079035;0.6;40.4192091;-3.7031662
197;201941;2019;4;1;20;28079004;0.5;40.4238823;-3.7122567
198;201941;2019;4;1;20;28079039;0.3;40.4782322;-3.7115364
199;201941;2019;4;1;20;28079016;0.3;40.4400457;-3.6392422
200;201941;2019;4;1;20;28079018;0.4;40.3947825;-3.7318356
201;201941;2019;4;1;20;28079056;0.4;40.3850336;-3.7187679
202;201941;2019;4;1;20;28079036;0.4;40.4079517;-3.6453104
203;201941;2019;4;1;20;28079057;0.3;40.4942012;-3.6605173
204;201941;2019;4;1;20;28079035;0.6;40.4192091;-3.7031662
205;201941;2019;4;1;20;28079024;0.2;40.4193577;-3.7473445
206;201941;2019;4;1;20;28079008;0.2;40.4215533;-3.6823158
207;201941;2019;4;1;21;28079008;0.2;40.4215533;-3.6823158
208;201941;2019;4;1;21;28079036;0.5;40.4079517;-3.6453104
209;201941;2019;4;1;21;28079035;0.7;40.4192091;-3.7031662
210;201941;2019;4;1;21;28079056;1.1;40.3850336;-3.7187679
211;201941;2019;4;1;21;28079018;0.6;40.3947825;-3.7318356
212;201941;2019;4;1;21;28079024;0.2;40.4193577;-3.7473445
213;201941;2019;4;1;21;28079057;0.4;40.4942012;-3.6605173
214;201941;2019;4;1;21;28079016;0.4;40.4400457;-3.6392422
215;201941;2019;4;1;21;28079039;0.4;40.4782322;-3.7115364
216;201941;2019;4;1;21;28079004;0.6;40.4238823;-3.7122567
217;201941;2019;4;1;22;28079035;0.8;40.4192091;-3.7031662
218;201941;2019;4;1;22;28079004;0.7;40.4238823;-3.7122567
219;201941;2019;4;1;22;28079008;0.3;40.4215533;-3.6823158
220;201941;2019;4;1;22;28079016;0.5;40.4400457;-3.6392422
221;201941;2019;4;1;22;28079036;0.4;40.4079517;-3.6453104
